num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
42,1174,103,1,11.39805825,2,5,0,0,0
62,1952,180,0,10.84444444,2,8,0,0,1
98,3878,307,0,12.63192182,1,33,0,1,0
65,1767,217,0,8.142857143,6,3,0,1,1
165,5708,644,2,8.863354037,5,17,0,2,0
65,1113,180,0,6.183333333,11,3,0,0,1
41,988,94,0,10.5106383,5,2,0,0,0
5,99,15,0,6.6,0,0,0,0,1
11,147,20,0,7.35,1,0,0,0,0
67,1771,332,0,5.334337349,19,2,0,0,1
8,117,17,0,6.882352941,1,0,0,0,0
22,491,68,0,7.220588235,3,2,0,0,1
24,472,76,0,6.210526316,4,0,0,0,0
104,2521,336,4,7.50297619,12,2,0,0,1
64,1511,169,0,8.940828402,7,2,0,0,0
91,2963,318,7,9.317610063,2,7,0,1,1
88,2402,341,0,7.04398827,21,2,0,0,0
158,4165,524,14,7.948473282,13,6,0,0,1
91,2221,264,0,8.412878788,13,2,0,0,0
29,761,94,2,8.095744681,1,2,0,0,1
91,2213,264,0,8.382575758,13,2,0,0,0
36,1748,267,0,6.546816479,0,0,0,0,1
80,1986,228,0,8.710526316,11,2,0,0,0
96,2535,404,5,6.274752475,2,7,0,0,1
30,464,79,0,5.873417722,4,2,0,0,0
37,1066,140,4,7.614285714,1,13,0,0,1
86,1507,267,4,5.644194757,11,2,0,0,0
37,1001,136,4,7.360294118,1,13,0,0,1
39,1020,85,0,12.0,1,7,0,0,0
37,1068,142,4,7.521126761,1,13,0,0,1
13,212,38,0,5.578947368,1,0,0,0,0
42,1104,157,4,7.031847134,1,15,0,0,1
42,1252,138,0,9.072463768,2,4,0,0,0
37,1088,143,4,7.608391608,1,13,0,0,1
18,334,52,0,6.423076923,2,0,0,0,0
37,1090,145,4,7.517241379,1,13,0,0,1
26,398,44,0,9.045454545,8,0,0,0,0
41,1102,154,4,7.155844156,1,15,0,0,1
86,2106,225,3,9.36,9,2,0,3,0
37,1102,145,4,7.6,1,13,0,0,1
222,5894,513,7,11.48927875,16,5,0,1,0
37,1080,142,4,7.605633803,1,13,0,0,1
28,764,87,0,8.781609195,12,0,0,0,0
128,2110,388,5,5.43814433,5,14,0,2,1
218,5069,622,0,8.149517685,18,6,0,0,0
58,1418,193,2,7.347150259,1,20,0,2,1
23,413,83,0,4.975903614,5,2,0,0,0
142,3906,489,16,7.987730061,1,65,0,2,1
26,387,85,0,4.552941176,5,2,0,0,0
182,4491,619,8,7.255250404,35,2,1,1,1
31,528,97,0,5.443298969,7,2,0,0,0
115,3333,406,2,8.209359606,30,2,0,0,1
24,358,83,0,4.313253012,5,2,0,0,0
89,2126,289,4,7.356401384,17,2,0,0,1
37,648,105,0,6.171428571,7,2,0,0,0
72,1769,244,2,7.25,14,2,0,0,1
135,2498,274,4,9.116788321,10,2,0,0,0
49,682,143,0,4.769230769,6,2,0,0,1
31,332,70,0,4.742857143,3,0,0,0,0
50,1072,155,0,6.916129032,6,2,0,0,1
17,328,42,0,7.80952381,4,0,0,0,0
38,668,120,0,5.566666667,4,2,0,0,1
117,3631,416,0,8.728365385,3,18,0,3,0
24,566,78,0,7.256410256,0,0,0,0,1
214,7643,792,8,9.650252525,4,16,0,1,0
29,826,100,2,8.26,1,6,0,0,1
102,1925,338,0,5.695266272,12,2,0,0,0
26,643,72,0,8.930555556,1,2,0,0,1
102,1975,335,0,5.895522388,12,2,0,0,0
50,1405,182,4,7.71978022,1,17,0,2,1
88,1660,289,0,5.743944637,10,2,0,0,0
35,1020,128,3,7.96875,1,10,0,0,1
102,1967,335,0,5.871641791,12,2,0,0,0
48,1381,186,5,7.424731183,1,15,0,0,1
123,2343,417,0,5.618705036,16,2,0,0,0
31,872,110,3,7.927272727,1,9,0,0,1
102,1959,341,0,5.744868035,12,2,0,0,0
41,1157,147,5,7.870748299,1,16,0,1,1
102,2009,338,0,5.943786982,12,2,0,0,0
38,1076,133,4,8.090225564,1,13,0,1,1
88,1694,292,0,5.801369863,10,2,0,0,0
20,464,58,0,8.0,1,2,0,0,1
102,2001,338,0,5.920118343,12,2,0,0,0
12,303,38,0,7.973684211,1,0,0,0,1
124,2495,431,0,5.788863109,16,2,0,0,0
121,3863,539,8,7.166975881,6,10,0,3,1
55,1182,141,0,8.382978723,3,3,0,0,0
18,462,74,0,6.243243243,1,0,0,0,1
66,1523,159,0,9.578616352,4,3,0,0,0
32,788,131,4,6.015267176,1,15,0,1,1
71,1255,182,2,6.895604396,1,31,0,2,0
28,690,108,2,6.388888889,1,7,0,0,1
54,859,150,0,5.726666667,6,2,0,0,0
32,903,123,4,7.341463415,1,12,0,0,1
45,1449,178,0,8.140449438,0,0,0,0,0
32,903,123,4,7.341463415,1,12,0,0,1
17,232,37,0,6.27027027,1,2,0,0,0
35,1050,148,8,7.094594595,1,23,0,1,1
58,1745,100,0,9.694444444,11,2,0,0,0
16,432,49,0,8.816326531,1,2,0,0,1
67,1213,255,0,4.756862745,15,2,0,0,0
30,730,100,3,7.3,1,15,0,0,1
45,755,160,0,4.71875,9,2,0,0,0
26,580,84,2,6.904761905,1,12,0,0,1
45,760,161,0,4.720496894,9,2,0,0,0
43,1106,180,5,6.144444444,1,17,0,1,1
31,408,98,0,4.163265306,5,2,0,0,0
118,3080,414,4,7.439613527,7,6,0,1,1
47,758,161,0,4.708074534,9,2,0,0,0
52,1248,185,1,6.745945946,3,2,0,0,1
82,1550,314,0,4.936305732,19,2,0,0,0
88,2302,332,2,6.93373494,3,2,0,1,1
20,423,68,0,6.220588235,1,4,0,0,0
86,2210,317,5,6.971608833,5,2,0,2,1
71,1472,197,0,7.472081218,8,2,0,0,0
305,7924,1057,10,7.496688742,15,16,0,3,1
139,6168,428,1,14.72857143,3,25,0,0,0
50,1077,154,0,6.993506494,6,2,0,0,1
33,1029,96,0,10.71875,5,2,0,0,0
37,628,111,0,5.657657658,4,2,0,0,1
41,1240,133,2,9.323308271,4,2,0,0,0
41,1107,158,0,7.006329114,1,2,0,0,1
80,2819,271,3,10.40221402,6,28,0,1,0
39,1080,126,0,8.571428571,2,4,0,0,1
20,475,51,0,9.31372549,3,2,0,0,0
240,6632,821,12,8.077953715,8,6,0,3,1
55,1842,207,2,8.898550725,8,2,0,0,0
57,1597,182,2,8.774725275,2,2,0,0,1
31,1023,94,0,10.88297872,5,2,0,0,0
241,8467,1023,28,8.276637341,18,12,0,4,1
156,5269,524,0,10.05534351,31,2,0,0,0
24,468,68,0,6.882352941,2,2,0,0,1
122,4592,482,10,9.526970954,2,54,0,5,0
24,468,68,0,6.882352941,2,2,0,0,1
252,8669,890,11,9.740449438,6,31,0,2,0
24,468,68,0,6.882352941,2,2,0,0,1
69,1994,252,5,7.912698413,4,9,0,0,0
100,2350,320,7,7.34375,4,5,0,1,1
97,3252,385,1,8.446753247,4,19,0,1,0
64,1294,181,2,7.149171271,3,14,0,0,1
264,9906,945,8,10.48253968,6,50,0,2,0
59,1064,195,0,5.456410256,7,2,0,0,1
259,9571,1007,4,9.504468719,8,11,0,3,0
8,152,27,0,5.62962963,1,0,0,0,1
146,5289,556,4,9.512589928,5,16,0,2,0
1056,73295,8777,0,8.350803236,1,2,0,0,1
19,246,47,0,5.234042553,1,2,0,0,0
91,2946,388,6,9.0,0,1,0,0,1
19,262,47,0,5.574468085,1,2,0,0,0
17,494,65,0,7.6,0,0,0,0,1
19,262,47,0,5.574468085,1,2,0,0,0
49,1074,145,1,7.406896552,5,6,0,0,1
10,179,29,0,6.172413793,1,2,0,0,0
40,1057,126,1,8.388888889,1,6,0,0,1
70,1952,219,2,8.913242009,7,13,1,0,0
48,1037,162,2,6.401234568,7,2,0,0,1
75,2811,299,4,9.401337793,18,2,0,0,0
27,626,82,0,7.634146341,1,3,0,0,1
19,524,77,0,6.805194805,4,2,0,0,0
61,1393,187,4,7.449197861,1,14,0,0,1
62,1779,216,3,8.236111111,5,2,1,0,0
97,3299,315,8,10.47301587,2,16,0,1,1
49,1043,147,0,7.095238095,5,2,0,0,0
537,19046,1696,64,11.22995283,32,7,0,0,1
37,1553,181,0,8.580110497,16,2,0,0,0
32,783,83,2,9.43373494,1,7,0,0,1
93,3910,504,3,7.757936508,35,2,0,0,0
83,2082,307,9,6.781758958,3,18,0,3,1
57,2283,229,2,9.969432314,15,2,0,0,0
29,801,94,0,8.521276596,0,0,0,0,1
81,2508,273,4,9.186813187,7,20,1,0,0
68,2039,225,3,9.062222222,0,0,0,1,1
314,10890,977,9,11.14636643,12,15,0,0,0
63,1674,174,0,9.620689655,1,2,0,0,1
12,181,33,0,5.484848485,1,3,0,0,0
25,563,70,0,8.042857143,0,0,0,1,1
55,1459,158,3,9.234177215,1,22,0,0,0
49,1017,119,0,8.546218487,0,0,0,0,1
30,666,85,0,7.835294118,0,0,0,0,0
24,520,60,0,8.666666667,0,0,0,0,1
541,23287,1726,32,13.49188876,5,63,0,3,0
88,2786,299,6,9.317725753,0,0,0,0,1
247,9470,811,13,11.67694205,2,5,0,1,0
22,593,60,0,9.883333333,0,0,0,0,1
60,1698,179,0,9.48603352,0,0,0,0,0
31,587,95,0,6.178947368,0,0,0,0,1
883,41146,2944,48,13.97622283,7,41,2,12,0
19,429,53,0,8.094339623,0,0,0,0,1
692,29000,2424,33,11.96369637,11,110,0,7,0
18,390,53,0,7.358490566,0,0,0,0,1
147,5596,466,4,12.00858369,2,20,0,1,0
20,335,53,0,6.320754717,0,0,0,0,1
24,479,62,0,7.725806452,2,1,0,0,0
31,409,71,0,5.76056338,1,2,0,0,1
151,4193,566,15,7.408127208,4,57,0,3,0
10,182,27,0,6.740740741,1,0,0,0,1
137,3728,372,0,10.02150538,9,2,0,0,0
21,466,55,0,8.472727273,0,0,0,0,1
306,8353,829,2,10.07599517,13,2,0,2,0
42,944,119,0,7.932773109,0,0,0,0,1
61,1494,150,0,9.96,5,6,0,0,0
22,425,63,0,6.746031746,0,0,0,0,1
59,2007,206,1,9.742718447,5,3,0,0,0
50,1281,180,0,7.116666667,1,2,0,0,1
37,1195,112,1,10.66964286,2,9,0,0,0
29,734,111,0,6.612612613,1,2,0,0,1
62,1804,180,2,10.02222222,2,11,0,0,0
79,1869,309,2,6.048543689,4,2,0,0,1
189,6539,677,3,9.658788774,8,6,0,1,0
28,569,108,0,5.268518519,1,2,0,0,1
46,1578,147,1,10.73469388,1,20,0,2,0
11,268,44,0,6.090909091,0,0,0,0,1
126,4471,443,3,10.09255079,6,9,0,0,0
36,609,111,1,5.486486486,1,2,0,1,1
52,1632,172,0,9.488372093,4,4,0,0,0
118,3353,363,10,9.236914601,4,15,0,3,1
131,4500,478,3,9.414225941,7,6,0,0,0
24,775,131,0,5.916030534,0,0,0,0,1
116,3706,419,2,8.844868735,7,6,0,0,0
48,1520,221,0,6.877828054,0,0,0,0,1
50,971,163,0,5.957055215,11,2,0,0,0
34,1027,160,0,6.41875,0,0,0,0,1
79,2470,292,3,8.45890411,7,2,0,0,0
53,1789,273,0,6.553113553,0,0,0,0,1
30,467,85,0,5.494117647,5,2,0,0,0
101,3883,438,6,8.865296804,2,4,0,0,1
22,414,66,0,6.272727273,4,2,0,0,0
56,1742,273,0,6.380952381,0,0,0,0,1
44,1078,131,0,8.229007634,5,1,0,0,0
31,937,148,0,6.331081081,0,0,0,0,1
84,2323,299,2,7.769230769,8,8,0,1,0
48,1159,183,0,6.333333333,11,0,0,0,1
55,1146,188,0,6.095744681,13,2,0,0,0
44,1536,179,0,8.581005587,1,5,0,0,1
68,1962,250,2,7.848,6,8,0,0,0
28,883,147,0,6.006802721,0,0,0,0,1
87,1230,285,0,4.315789474,11,2,0,0,0
42,1293,215,0,6.013953488,1,2,0,0,1
99,2871,392,6,7.323979592,7,9,0,1,0
33,980,153,0,6.405228758,0,0,0,0,1
209,6426,786,18,8.175572519,29,2,0,1,0
44,1615,179,0,9.022346369,1,5,0,0,1
29,440,92,1,4.782608696,3,6,0,0,0
33,1056,151,0,6.993377483,1,2,0,0,1
22,351,64,0,5.484375,3,2,0,0,0
130,3834,374,12,10.2513369,5,7,0,0,1
115,2957,418,1,7.074162679,6,16,0,4,0
28,561,82,0,6.841463415,1,2,0,0,1
211,6047,1023,9,5.911045943,15,1,0,1,0
35,963,101,0,9.534653465,1,2,0,0,1
48,996,162,0,6.148148148,5,6,0,0,0
53,1416,125,0,11.328,2,4,0,0,1
12,199,34,0,5.852941176,0,0,0,0,0
48,1313,132,0,9.946969697,2,3,0,0,1
65,1450,145,2,10.0,3,11,0,0,0
96,2659,321,3,8.283489097,3,4,0,4,1
237,6173,629,3,9.813990461,22,12,1,0,0
25,791,79,0,10.01265823,2,2,0,0,1
76,2158,219,1,9.853881279,3,8,0,0,0
13,269,29,0,9.275862069,0,0,0,0,1
73,1932,205,0,9.424390244,3,17,0,0,0
57,840,168,0,5.0,7,2,0,0,1
35,873,74,0,11.7972973,1,8,0,0,0
54,1225,175,0,7.0,6,2,0,1,1
59,2029,148,0,13.70945946,2,8,0,0,0
76,3142,293,3,10.72354949,2,9,0,2,1
65,1951,222,0,8.788288288,6,3,0,1,0
46,1389,144,7,9.645833333,3,1,0,0,1
67,1223,177,0,6.90960452,11,3,0,0,0
29,540,113,0,4.778761062,4,2,0,0,1
123,1871,389,0,4.809768638,19,2,0,0,0
16,388,63,0,6.158730159,1,0,0,0,1
29,665,74,0,8.986486486,3,2,0,0,0
23,434,62,0,7.0,6,0,0,0,1
192,6384,1003,6,6.364905284,10,1,0,0,0
26,609,104,0,5.855769231,2,2,0,0,1
382,12962,1935,8,6.69870801,23,2,0,12,0
123,3385,441,3,7.675736961,9,8,0,3,1
417,14516,2084,19,6.965451056,14,6,0,5,0
41,598,95,0,6.294736842,14,0,0,0,1
22,858,170,0,5.047058824,0,0,0,0,0
12,263,41,0,6.414634146,1,0,0,0,1
39,1327,248,0,5.350806452,0,0,0,0,0
29,449,87,0,5.16091954,4,0,0,0,1
159,4731,806,3,5.869727047,5,22,0,1,0
35,723,135,0,5.355555556,5,0,0,0,1
35,1222,224,0,5.455357143,1,0,0,0,0
75,2011,348,0,5.778735632,4,2,0,0,1
53,1466,241,0,6.082987552,2,4,0,0,0
107,2927,406,5,7.209359606,4,2,0,1,1
145,4347,740,15,5.874324324,5,9,0,6,0
54,1559,227,0,6.86784141,2,9,0,0,1
56,2390,428,0,5.58411215,0,0,0,0,0
83,2623,336,3,7.806547619,3,3,0,0,1
108,3842,677,0,5.675036928,0,0,0,0,0
270,7227,957,16,7.551724138,10,10,0,1,1
342,11229,1629,17,6.893186004,11,63,0,0,0
174,4892,596,13,8.208053691,9,12,0,1,1
426,14370,2003,15,7.174238642,16,5,0,7,0
336,8956,1166,20,7.680960549,19,5,0,0,1
61,1777,316,1,5.623417722,2,2,0,0,0
130,3493,470,4,7.431914894,4,2,0,0,1
123,4160,784,3,5.306122449,3,10,0,3,0
13,294,32,0,9.1875,5,0,0,0,1
25,886,176,0,5.034090909,0,0,0,0,0
118,4201,433,0,9.702078522,42,0,0,0,1
123,4210,800,8,5.2625,4,14,0,4,0
22,505,75,0,6.733333333,1,2,0,0,1
49,1446,275,3,5.258181818,1,15,0,1,0
51,963,134,1,7.186567164,4,2,0,0,1
49,1457,273,2,5.336996337,1,12,0,1,0
45,1087,132,1,8.234848485,3,1,0,0,1
292,5760,745,14,7.731543624,5,1,0,2,0
57,1518,205,5,7.404878049,3,1,0,2,1
121,2898,301,1,9.627906977,5,3,1,1,0
22,422,68,1,6.205882353,1,5,0,0,1
121,3475,371,0,9.366576819,9,32,0,0,0
228,5447,770,0,7.074025974,43,2,0,0,1
95,2277,356,3,6.396067416,8,8,0,5,0
62,1811,201,2,9.009950249,4,2,0,0,1
1638,41820,4786,37,8.737985792,41,11,1,17,0
31,648,98,0,6.612244898,3,1,0,0,1
144,2826,359,3,7.871866295,5,2,0,1,0
70,2086,210,3,9.933333333,3,9,0,0,1
264,5288,816,0,6.480392157,24,2,0,0,0
34,819,103,0,7.951456311,3,1,0,1,1
110,3198,430,3,7.437209302,4,9,0,5,0
98,2870,487,4,5.893223819,4,12,0,1,1
15,227,37,0,6.135135135,1,1,0,0,0
501,16814,2113,27,7.957406531,16,2,0,4,1
61,1369,221,0,6.194570136,9,1,0,1,0
29,871,148,0,5.885135135,0,0,0,0,1
21,392,55,0,7.127272727,2,2,0,0,0
82,2670,386,6,6.917098446,6,8,0,4,1
